,user_id,movie_id,rating,timestamp,movie_title,testing
43793,370,199,4,879434999,"Bridge on the River Kwai, The (1957)",0
45224,151,199,3,879524563,"Bridge on the River Kwai, The (1957)",0
45485,1,199,4,875072262,"Bridge on the River Kwai, The (1957)",0
45560,292,199,5,881105481,"Bridge on the River Kwai, The (1957)",0
45819,639,199,3,891239155,"Bridge on the River Kwai, The (1957)",0
46078,537,199,4,886030682,"Bridge on the River Kwai, The (1957)",0
46580,694,199,5,875728435,"Bridge on the River Kwai, The (1957)",0
48301,545,199,4,880347770,"Bridge on the River Kwai, The (1957)",0
48407,738,199,4,892938594,"Bridge on the River Kwai, The (1957)",0
48740,454,199,3,881960413,"Bridge on the River Kwai, The (1957)",0
50226,329,199,4,891656347,"Bridge on the River Kwai, The (1957)",0
52114,629,199,5,880117772,"Bridge on the River Kwai, The (1957)",0
52541,749,199,5,878847171,"Bridge on the River Kwai, The (1957)",0
53051,780,199,5,891363723,"Bridge on the River Kwai, The (1957)",0
53400,234,199,5,892079040,"Bridge on the River Kwai, The (1957)",0
55195,325,199,5,891478199,"Bridge on the River Kwai, The (1957)",0
56485,648,199,4,884368313,"Bridge on the River Kwai, The (1957)",0
56868,650,199,4,891369520,"Bridge on the River Kwai, The (1957)",0
59571,786,199,4,882843006,"Bridge on the River Kwai, The (1957)",0
60088,815,199,4,878694055,"Bridge on the River Kwai, The (1957)",0
60112,753,199,5,891401510,"Bridge on the River Kwai, The (1957)",0
60676,188,199,4,875071658,"Bridge on the River Kwai, The (1957)",0
63096,698,199,2,886367065,"Bridge on the River Kwai, The (1957)",0
64961,862,199,5,879304761,"Bridge on the River Kwai, The (1957)",0
65449,16,199,5,877719645,"Bridge on the River Kwai, The (1957)",0
67849,727,199,4,883710288,"Bridge on the River Kwai, The (1957)",0
69018,538,199,5,877364067,"Bridge on the River Kwai, The (1957)",0
69757,721,199,4,877147323,"Bridge on the River Kwai, The (1957)",0
69876,670,199,4,877974549,"Bridge on the River Kwai, The (1957)",0
72160,275,199,4,880315170,"Bridge on the River Kwai, The (1957)",0
72903,568,199,3,877906935,"Bridge on the River Kwai, The (1957)",0
74138,169,199,4,891359353,"Bridge on the River Kwai, The (1957)",0
74698,452,199,5,885816768,"Bridge on the River Kwai, The (1957)",0
75190,807,199,5,892528374,"Bridge on the River Kwai, The (1957)",0
75229,627,199,5,879529702,"Bridge on the River Kwai, The (1957)",0
75670,503,199,4,880383625,"Bridge on the River Kwai, The (1957)",0
75699,189,199,5,893265263,"Bridge on the River Kwai, The (1957)",0
76082,788,199,5,880868673,"Bridge on the River Kwai, The (1957)",0
76612,77,199,5,884733988,"Bridge on the River Kwai, The (1957)",0
77524,804,199,5,879442239,"Bridge on the River Kwai, The (1957)",0
78012,492,199,3,879969255,"Bridge on the River Kwai, The (1957)",0
79036,481,199,5,885828543,"Bridge on the River Kwai, The (1957)",0
81206,326,199,5,879875552,"Bridge on the River Kwai, The (1957)",0
81697,479,199,5,879460863,"Bridge on the River Kwai, The (1957)",0
82754,458,199,4,886396140,"Bridge on the River Kwai, The (1957)",0
82955,653,199,4,880150239,"Bridge on the River Kwai, The (1957)",0
83247,567,199,4,882425820,"Bridge on the River Kwai, The (1957)",0
83995,707,199,2,886285824,"Bridge on the River Kwai, The (1957)",0
84010,380,199,3,885478845,"Bridge on the River Kwai, The (1957)",0
84803,758,199,4,881975687,"Bridge on the River Kwai, The (1957)",0
85836,747,199,4,888639102,"Bridge on the River Kwai, The (1957)",0
87158,661,199,5,876016726,"Bridge on the River Kwai, The (1957)",0
89005,506,199,4,874874109,"Bridge on the River Kwai, The (1957)",0
91199,194,199,4,879521329,"Bridge on the River Kwai, The (1957)",0
91232,882,199,5,879867508,"Bridge on the River Kwai, The (1957)",0
91656,514,199,3,875463351,"Bridge on the River Kwai, The (1957)",0
92212,934,199,4,891191778,"Bridge on the River Kwai, The (1957)",0
92607,918,199,3,891986846,"Bridge on the River Kwai, The (1957)",0
93447,932,199,5,891249538,"Bridge on the River Kwai, The (1957)",0
93634,774,199,4,888556517,"Bridge on the River Kwai, The (1957)",0
94895,883,199,4,891717462,"Bridge on the River Kwai, The (1957)",0
95041,848,199,5,887042341,"Bridge on the River Kwai, The (1957)",0
95590,843,199,3,879446503,"Bridge on the River Kwai, The (1957)",0
96486,896,199,3,887158005,"Bridge on the River Kwai, The (1957)",0
96816,312,199,5,891698516,"Bridge on the River Kwai, The (1957)",0
97649,911,199,3,892839333,"Bridge on the River Kwai, The (1957)",0
97713,796,199,3,892662223,"Bridge on the River Kwai, The (1957)",0
98023,868,199,5,877105882,"Bridge on the River Kwai, The (1957)",0
98029,594,199,4,877816302,"Bridge on the River Kwai, The (1957)",0
98079,659,199,4,891383965,"Bridge on the River Kwai, The (1957)",0
98163,846,199,5,883947911,"Bridge on the River Kwai, The (1957)",0
98227,561,199,4,885809939,"Bridge on the River Kwai, The (1957)",0
98576,889,199,5,880181138,"Bridge on the River Kwai, The (1957)",0
99231,622,199,5,882592143,"Bridge on the River Kwai, The (1957)",0
99965,429,199,5,882386006,"Bridge on the River Kwai, The (1957)",0
126,264,200,5,886122352,"Shining, The (1980)",0
520,303,200,4,879468459,"Shining, The (1980)",0
619,118,200,5,875384647,"Shining, The (1980)",0
850,7,200,5,891353543,"Shining, The (1980)",0
1800,313,200,3,891017736,"Shining, The (1980)",0
3065,130,200,5,875217392,"Shining, The (1980)",0
3291,328,200,4,885046420,"Shining, The (1980)",0
4198,288,200,4,886373534,"Shining, The (1980)",0
5049,250,200,5,883263374,"Shining, The (1980)",0
6738,145,200,4,877343121,"Shining, The (1980)",0
6885,271,200,5,885849356,"Shining, The (1980)",0
6973,10,200,5,877889261,"Shining, The (1980)",0
7626,298,200,3,884183063,"Shining, The (1980)",0
8490,210,200,5,887737040,"Shining, The (1980)",0
8622,109,200,2,880577734,"Shining, The (1980)",0
9965,372,200,5,876869481,"Shining, The (1980)",0
10377,374,200,5,880395735,"Shining, The (1980)",0
11546,326,200,2,879877349,"Shining, The (1980)",0
11826,327,200,4,887747338,"Shining, The (1980)",0
11884,259,200,4,874725081,"Shining, The (1980)",0
12089,213,200,5,878956100,"Shining, The (1980)",0
12459,1,200,3,876893098,"Shining, The (1980)",0
13341,330,200,5,876546668,"Shining, The (1980)",0
13768,409,200,2,881109175,"Shining, The (1980)",0
13957,311,200,4,884365718,"Shining, The (1980)",0
14127,12,200,1,879959610,"Shining, The (1980)",0
14588,60,200,4,883326710,"Shining, The (1980)",0
15797,222,200,3,878181647,"Shining, The (1980)",0
15945,76,200,5,882606216,"Shining, The (1980)",0
15974,59,200,5,888205370,"Shining, The (1980)",0
17471,216,200,5,880244802,"Shining, The (1980)",0
17693,421,200,3,892241687,"Shining, The (1980)",0
17829,407,200,4,875045685,"Shining, The (1980)",0
17980,262,200,3,879794918,"Shining, The (1980)",0
19858,417,200,4,879647708,"Shining, The (1980)",0
20551,38,200,5,892432180,"Shining, The (1980)",0
21441,6,200,3,883602422,"Shining, The (1980)",0
21454,391,200,5,877399269,"Shining, The (1980)",0
21793,305,200,3,886324661,"Shining, The (1980)",0
21823,450,200,3,882376188,"Shining, The (1980)",0
21932,392,200,3,891038433,"Shining, The (1980)",0
22178,287,200,4,875335237,"Shining, The (1980)",0
22820,244,200,5,880606698,"Shining, The (1980)",0
22862,456,200,4,881374390,"Shining, The (1980)",0
22923,379,200,4,880524582,"Shining, The (1980)",0
23296,44,200,4,878347633,"Shining, The (1980)",0
23938,13,200,3,882140552,"Shining, The (1980)",0
26176,495,200,5,888637768,"Shining, The (1980)",0
26247,436,200,3,887769515,"Shining, The (1980)",0
26641,435,200,5,884131661,"Shining, The (1980)",0
27778,177,200,4,880130951,"Shining, The (1980)",0
27852,16,200,5,877722736,"Shining, The (1980)",0
28475,488,200,2,891294606,"Shining, The (1980)",0
28555,28,200,2,881961671,"Shining, The (1980)",0
29620,307,200,3,877117875,"Shining, The (1980)",0
29711,363,200,3,891495918,"Shining, The (1980)",0
29803,378,200,3,880045681,"Shining, The (1980)",0
29875,280,200,5,891702544,"Shining, The (1980)",0
31851,95,200,2,888954552,"Shining, The (1980)",0
33137,178,200,3,882826983,"Shining, The (1980)",0
34146,269,200,4,891449984,"Shining, The (1980)",0
34349,405,200,2,885548330,"Shining, The (1980)",0
36304,24,200,5,875323440,"Shining, The (1980)",0
37932,198,200,4,884207239,"Shining, The (1980)",0
38212,21,200,5,874951695,"Shining, The (1980)",0
39896,468,200,4,875292319,"Shining, The (1980)",0
41577,645,200,5,892054906,"Shining, The (1980)",0
42506,586,200,4,884060941,"Shining, The (1980)",0
42569,457,200,5,882396799,"Shining, The (1980)",0
44451,325,200,2,891478120,"Shining, The (1980)",0
45478,514,200,2,875462867,"Shining, The (1980)",0
45723,297,200,3,875239092,"Shining, The (1980)",0
46681,694,200,4,875726968,"Shining, The (1980)",0
46727,102,200,3,888803051,"Shining, The (1980)",0
47100,270,200,5,876956360,"Shining, The (1980)",0
47358,604,200,1,883668261,"Shining, The (1980)",0
47824,710,200,4,882063793,"Shining, The (1980)",0
47875,661,200,3,876035896,"Shining, The (1980)",0
48695,274,200,4,878946612,"Shining, The (1980)",0
49930,425,200,4,878738854,"Shining, The (1980)",0
50006,709,200,4,879848053,"Shining, The (1980)",0
50026,606,200,5,880923862,"Shining, The (1980)",0
50465,763,200,4,878915015,"Shining, The (1980)",0
51571,268,200,4,875309459,"Shining, The (1980)",0
52705,643,200,3,891448265,"Shining, The (1980)",0
53299,272,200,5,879455043,"Shining, The (1980)",0
54308,786,200,5,882844010,"Shining, The (1980)",0
55865,426,200,2,879442702,"Shining, The (1980)",0
56256,366,200,5,888857990,"Shining, The (1980)",0
56357,805,200,5,881695244,"Shining, The (1980)",0
56740,377,200,5,891299010,"Shining, The (1980)",0
56745,814,200,4,885411204,"Shining, The (1980)",0
57584,795,200,3,883251581,"Shining, The (1980)",0
60020,666,200,5,880568465,"Shining, The (1980)",0
60533,648,200,2,884883476,"Shining, The (1980)",0
61594,593,200,5,875661567,"Shining, The (1980)",0
61619,308,200,5,887738933,"Shining, The (1980)",0
61623,788,200,4,880869075,"Shining, The (1980)",0
62607,561,200,4,885807743,"Shining, The (1980)",0
63200,347,200,4,881654452,"Shining, The (1980)",0
63873,774,200,2,888557715,"Shining, The (1980)",0
63943,887,200,1,881380883,"Shining, The (1980)",0
66054,854,200,5,882814121,"Shining, The (1980)",0
66067,804,200,3,879445493,"Shining, The (1980)",0
66068,748,200,3,879454522,"Shining, The (1980)",0
66253,896,200,4,887158768,"Shining, The (1980)",0
66696,154,200,5,879138832,"Shining, The (1980)",0
66885,339,200,5,891033118,"Shining, The (1980)",0
66893,815,200,5,878693871,"Shining, The (1980)",0
66950,474,200,3,887925497,"Shining, The (1980)",0
67106,942,200,4,891282840,"Shining, The (1980)",0
68750,522,200,4,876961314,"Shining, The (1980)",0
68798,429,200,3,882386333,"Shining, The (1980)",0
70512,908,200,2,879722642,"Shining, The (1980)",0
70641,96,200,5,884403215,"Shining, The (1980)",0
71310,900,200,2,877833632,"Shining, The (1980)",0
71751,345,200,4,884916339,"Shining, The (1980)",0
72616,707,200,2,886286491,"Shining, The (1980)",0
73323,738,200,3,875350086,"Shining, The (1980)",0
74459,848,200,2,887040302,"Shining, The (1980)",0
74898,943,200,4,888639388,"Shining, The (1980)",0
75472,546,200,5,885141332,"Shining, The (1980)",0
76067,655,200,4,887473639,"Shining, The (1980)",0
76280,455,200,5,879111092,"Shining, The (1980)",0
76323,886,200,3,876031573,"Shining, The (1980)",0
77437,437,200,4,880140398,"Shining, The (1980)",0
79397,497,200,3,879362359,"Shining, The (1980)",0
79953,862,200,5,879304980,"Shining, The (1980)",0
80764,716,200,4,879795606,"Shining, The (1980)",0
81193,543,200,4,874864870,"Shining, The (1980)",0
81727,868,200,3,877107189,"Shining, The (1980)",0
81804,472,200,4,875981158,"Shining, The (1980)",0
83171,276,200,5,874792663,"Shining, The (1980)",0
83374,5,200,2,875720717,"Shining, The (1980)",0
83690,880,200,4,880241355,"Shining, The (1980)",0
83782,537,200,3,886031473,"Shining, The (1980)",0
83821,504,200,4,887838450,"Shining, The (1980)",0
84155,625,200,3,892000686,"Shining, The (1980)",0
84467,253,200,4,891628392,"Shining, The (1980)",0
84892,796,200,5,893218420,"Shining, The (1980)",0
85586,913,200,5,880825443,"Shining, The (1980)",0
85798,49,200,3,888067358,"Shining, The (1980)",0
85886,846,200,4,883948685,"Shining, The (1980)",0
85997,833,200,4,875131847,"Shining, The (1980)",0
86606,940,200,3,885922016,"Shining, The (1980)",0
87004,551,200,4,892782936,"Shining, The (1980)",0
89483,881,200,2,876538185,"Shining, The (1980)",0
89637,802,200,4,875985686,"Shining, The (1980)",0
89697,835,200,4,891033927,"Shining, The (1980)",0
89701,114,200,3,881260409,"Shining, The (1980)",0
90327,711,200,4,879993918,"Shining, The (1980)",0
90780,479,200,5,889125775,"Shining, The (1980)",0
91081,924,200,4,885458093,"Shining, The (1980)",0
93219,577,200,3,880475226,"Shining, The (1980)",0
93686,864,200,4,888889162,"Shining, The (1980)",0
93823,922,200,3,891449878,"Shining, The (1980)",0
94295,773,200,4,888540279,"Shining, The (1980)",0
94868,764,200,4,876244895,"Shining, The (1980)",0
94996,618,200,5,891307367,"Shining, The (1980)",0
95358,933,200,4,874854783,"Shining, The (1980)",0
95712,621,200,4,874964816,"Shining, The (1980)",0
99463,919,200,4,875373294,"Shining, The (1980)",0
99866,899,200,4,884122674,"Shining, The (1980)",0
99875,383,200,5,891193181,"Shining, The (1980)",0
99945,925,200,2,884717963,"Shining, The (1980)",0
47,246,201,5,884921594,Evil Dead II (1987),0
256,28,201,3,881961671,Evil Dead II (1987),0
9813,1,201,3,878542960,Evil Dead II (1987),0
11375,387,201,5,886484631,Evil Dead II (1987),0
12229,92,201,3,875654159,Evil Dead II (1987),0
13000,56,201,4,892910604,Evil Dead II (1987),0
13132,303,201,5,879467573,Evil Dead II (1987),0
13958,279,201,5,890451408,Evil Dead II (1987),0
14090,19,201,3,885412839,Evil Dead II (1987),0
15817,367,201,5,876689991,Evil Dead II (1987),0
15937,272,201,3,879455113,Evil Dead II (1987),0
16187,287,201,5,875334962,Evil Dead II (1987),0
17165,13,201,1,882396869,Evil Dead II (1987),0
17563,297,201,4,875238984,Evil Dead II (1987),0
17803,305,201,3,886323998,Evil Dead II (1987),0
20779,452,201,1,875875685,Evil Dead II (1987),0
21583,102,201,2,888803051,Evil Dead II (1987),0
21889,59,201,4,888204260,Evil Dead II (1987),0
22180,77,201,4,884752785,Evil Dead II (1987),0
22757,21,201,5,874951658,Evil Dead II (1987),0
22935,7,201,2,891351471,Evil Dead II (1987),0
24526,368,201,5,889783407,Evil Dead II (1987),0
24599,417,201,4,879648478,Evil Dead II (1987),0
27749,308,201,5,887737334,Evil Dead II (1987),0
29911,99,201,3,885680348,Evil Dead II (1987),0
30934,527,201,3,879456490,Evil Dead II (1987),0
32751,180,201,2,877127189,Evil Dead II (1987),0
33845,495,201,2,888633594,Evil Dead II (1987),0
34122,422,201,4,879744014,Evil Dead II (1987),0
35004,537,201,3,886031831,Evil Dead II (1987),0
36299,425,201,3,878738104,Evil Dead II (1987),0
38554,276,201,5,889174849,Evil Dead II (1987),0
38611,216,201,3,880235734,Evil Dead II (1987),0
39549,125,201,3,879455019,Evil Dead II (1987),0
40255,363,201,2,891495371,Evil Dead II (1987),0
40258,118,201,5,875385198,Evil Dead II (1987),0
41205,407,201,4,875045240,Evil Dead II (1987),0
41413,405,201,1,885547176,Evil Dead II (1987),0
45538,94,201,4,891721378,Evil Dead II (1987),0
49356,660,201,3,891200513,Evil Dead II (1987),0
52535,372,201,2,876869387,Evil Dead II (1987),0
54264,617,201,1,883789465,Evil Dead II (1987),0
54905,264,201,5,886122261,Evil Dead II (1987),0
55194,366,201,5,888857866,Evil Dead II (1987),0
58015,682,201,4,888519365,Evil Dead II (1987),0
58496,268,201,3,875309801,Evil Dead II (1987),0
63079,9,201,5,886960055,Evil Dead II (1987),0
64915,479,201,4,879461142,Evil Dead II (1987),0
66198,862,201,3,879304326,Evil Dead II (1987),0
67156,774,201,2,888556090,Evil Dead II (1987),0
69425,198,201,3,884207897,Evil Dead II (1987),0
70189,919,201,4,875920887,Evil Dead II (1987),0
71173,868,201,2,877104264,Evil Dead II (1987),0
75045,447,201,2,878855723,Evil Dead II (1987),0
77463,201,201,4,884112537,Evil Dead II (1987),0
82585,795,201,4,880569984,Evil Dead II (1987),0
82880,886,201,3,876031695,Evil Dead II (1987),0
84005,606,201,4,880927417,Evil Dead II (1987),0
85308,560,201,3,879975718,Evil Dead II (1987),0
89127,802,201,4,875985601,Evil Dead II (1987),0
89334,658,201,3,875147873,Evil Dead II (1987),0
89558,561,201,3,885807291,Evil Dead II (1987),0
92217,814,201,2,885410957,Evil Dead II (1987),0
92900,44,201,2,878347392,Evil Dead II (1987),0
93162,833,201,4,875134150,Evil Dead II (1987),0
93900,897,201,5,879990556,Evil Dead II (1987),0
95177,943,201,5,888639351,Evil Dead II (1987),0
95412,880,201,4,880174834,Evil Dead II (1987),0
97102,435,201,4,884131356,Evil Dead II (1987),0
98496,385,201,4,879441982,Evil Dead II (1987),0
219,161,202,5,891170769,Groundhog Day (1993),0
268,233,202,5,879394264,Groundhog Day (1993),0
951,180,202,3,877128388,Groundhog Day (1993),0
2232,208,202,4,883108476,Groundhog Day (1993),0
2823,320,202,4,884750946,Groundhog Day (1993),0
2950,65,202,4,879217852,Groundhog Day (1993),0
3388,297,202,3,875238638,Groundhog Day (1993),0
3950,44,202,4,878347315,Groundhog Day (1993),0
4225,246,202,3,884922272,Groundhog Day (1993),0
4610,70,202,4,884066713,Groundhog Day (1993),0
4769,280,202,3,891701090,Groundhog Day (1993),0
4919,216,202,4,880234346,Groundhog Day (1993),0
5168,73,202,2,888626577,Groundhog Day (1993),0
5174,110,202,2,886988909,Groundhog Day (1993),0
5537,290,202,4,880474590,Groundhog Day (1993),0
5609,345,202,3,884992218,Groundhog Day (1993),0
5638,102,202,4,892991269,Groundhog Day (1993),0
5658,279,202,4,875307587,Groundhog Day (1993),0
5985,303,202,5,879468149,Groundhog Day (1993),0
6660,288,202,5,889225535,Groundhog Day (1993),0
6729,48,202,4,879434791,Groundhog Day (1993),0
7168,194,202,3,879524216,Groundhog Day (1993),0
7237,293,202,3,888906490,Groundhog Day (1993),0
7337,154,202,3,879139096,Groundhog Day (1993),0
7376,256,202,3,882165032,Groundhog Day (1993),0
7651,49,202,3,888068816,Groundhog Day (1993),0
7766,184,202,3,889909768,Groundhog Day (1993),0
7831,210,202,5,887737338,Groundhog Day (1993),0
8374,378,202,3,880046229,Groundhog Day (1993),0
9056,379,202,5,880525259,Groundhog Day (1993),0
9771,59,202,4,888205714,Groundhog Day (1993),0
10006,64,202,4,889738993,Groundhog Day (1993),0
11927,14,202,3,890881521,Groundhog Day (1993),0
12335,222,202,4,878181906,Groundhog Day (1993),0
12654,249,202,4,879572167,Groundhog Day (1993),0
12717,232,202,4,888549515,Groundhog Day (1993),0
14064,188,202,2,875073712,Groundhog Day (1993),0
14565,234,202,3,892079585,Groundhog Day (1993),0
14702,298,202,3,884182867,Groundhog Day (1993),0
16304,409,202,3,881109347,Groundhog Day (1993),0
16896,94,202,2,885873423,Groundhog Day (1993),0
18064,387,202,3,886482695,Groundhog Day (1993),0
19044,130,202,5,875216507,Groundhog Day (1993),0
19611,97,202,5,884239449,Groundhog Day (1993),0
19829,82,202,4,878769777,Groundhog Day (1993),0
19964,393,202,3,887746015,Groundhog Day (1993),0
20392,416,202,4,876699334,Groundhog Day (1993),0
20616,465,202,4,883531487,Groundhog Day (1993),0
20764,311,202,4,884364694,Groundhog Day (1993),0
21379,178,202,5,882826782,Groundhog Day (1993),0
22288,23,202,3,874785165,Groundhog Day (1993),0
22365,401,202,4,891033319,Groundhog Day (1993),0
23277,407,202,4,876338150,Groundhog Day (1993),0
24032,196,202,3,881251728,Groundhog Day (1993),0
24317,145,202,4,875272694,Groundhog Day (1993),0
24666,283,202,5,879298206,Groundhog Day (1993),0
25286,41,202,2,890687326,Groundhog Day (1993),0
25450,263,202,4,891299031,Groundhog Day (1993),0
25860,253,202,5,891628392,Groundhog Day (1993),0
28924,344,202,4,884901180,Groundhog Day (1993),0
29309,42,202,5,881107687,Groundhog Day (1993),0
29480,521,202,3,884478530,Groundhog Day (1993),0
29594,487,202,5,883445943,Groundhog Day (1993),0
29860,484,202,5,891195179,Groundhog Day (1993),0
29935,538,202,4,877108250,Groundhog Day (1993),0
30410,215,202,4,891435295,Groundhog Day (1993),0
30508,456,202,3,881374586,Groundhog Day (1993),0
31119,295,202,5,879517943,Groundhog Day (1993),0
33456,308,202,4,887737084,Groundhog Day (1993),0
33736,499,202,4,885598961,Groundhog Day (1993),0
34078,533,202,4,879191938,Groundhog Day (1993),0
35102,314,202,5,877888610,Groundhog Day (1993),0
35126,128,202,2,879968579,Groundhog Day (1993),0
36645,327,202,4,887822400,Groundhog Day (1993),0
36866,305,202,3,886323684,Groundhog Day (1993),0
36884,543,202,4,874863734,Groundhog Day (1993),0
37762,476,202,4,883364295,Groundhog Day (1993),0
37910,561,202,3,885808867,Groundhog Day (1993),0
38658,632,202,4,879457712,Groundhog Day (1993),0
38762,498,202,3,881958897,Groundhog Day (1993),0
39497,89,202,3,879459859,Groundhog Day (1993),0
40022,207,202,3,875506771,Groundhog Day (1993),0
42083,650,202,3,891372258,Groundhog Day (1993),0
42557,38,202,2,892431665,Groundhog Day (1993),0
42594,537,202,3,886031540,Groundhog Day (1993),0
42732,109,202,5,880578632,Groundhog Day (1993),0
42964,666,202,5,880139493,Groundhog Day (1993),0
43247,299,202,4,889501325,Groundhog Day (1993),0
43410,639,202,2,891239581,Groundhog Day (1993),0
44101,347,202,4,881654211,Groundhog Day (1993),0
44201,291,202,4,874871736,Groundhog Day (1993),0
44265,429,202,4,882385829,Groundhog Day (1993),0
44774,183,202,4,891463320,Groundhog Day (1993),0
45009,19,202,4,885412723,Groundhog Day (1993),0
45020,659,202,4,891385306,Groundhog Day (1993),0
45226,715,202,5,875962931,Groundhog Day (1993),0
45413,660,202,2,891199683,Groundhog Day (1993),0
45420,389,202,5,880087599,Groundhog Day (1993),0
45669,417,202,4,879647140,Groundhog Day (1993),0
47248,373,202,3,877099352,Groundhog Day (1993),0
47271,505,202,3,889333508,Groundhog Day (1993),0
47590,200,202,5,884129275,Groundhog Day (1993),0
48027,586,202,4,884066689,Groundhog Day (1993),0
48286,7,202,3,891352947,Groundhog Day (1993),0
48950,629,202,4,880117635,Groundhog Day (1993),0
49379,92,202,3,875653805,Groundhog Day (1993),0
49537,201,202,3,884112747,Groundhog Day (1993),0
49615,566,202,4,881650551,Groundhog Day (1993),0
50814,653,202,3,880151794,Groundhog Day (1993),0
51107,625,202,3,891262633,Groundhog Day (1993),0
51771,655,202,2,887651114,Groundhog Day (1993),0
52123,500,202,4,883874239,Groundhog Day (1993),0
52427,780,202,4,891363783,Groundhog Day (1993),0
53323,497,202,4,878760023,Groundhog Day (1993),0
54265,648,202,5,884881524,Groundhog Day (1993),0
55717,267,202,5,878972398,Groundhog Day (1993),0
56384,640,202,5,874778366,Groundhog Day (1993),0
56741,804,202,4,879442079,Groundhog Day (1993),0
57079,712,202,4,874730031,Groundhog Day (1993),0
57108,551,202,4,892783177,Groundhog Day (1993),0
57198,760,202,3,875667834,Groundhog Day (1993),0
57216,286,202,4,877532204,Groundhog Day (1993),0
57265,591,202,3,891031469,Groundhog Day (1993),0
57642,757,202,4,888445730,Groundhog Day (1993),0
58830,850,202,4,883194737,Groundhog Day (1993),0
58871,684,202,4,878759384,Groundhog Day (1993),0
59089,741,202,3,891455316,Groundhog Day (1993),0
59234,405,202,4,885547221,Groundhog Day (1993),0
59292,330,202,5,876546948,Groundhog Day (1993),0
59527,495,202,4,888633042,Groundhog Day (1993),0
59714,758,202,5,881976821,Groundhog Day (1993),0
60007,738,202,4,875351299,Groundhog Day (1993),0
60564,125,202,5,892836523,Groundhog Day (1993),0
61855,642,202,3,885842351,Groundhog Day (1993),0
63712,746,202,5,885075518,Groundhog Day (1993),0
64061,830,202,5,891464148,Groundhog Day (1993),0
64159,868,202,3,877104264,Groundhog Day (1993),0
65401,454,202,3,881960201,Groundhog Day (1993),0
65531,847,202,4,878940255,Groundhog Day (1993),0
66030,897,202,2,879990683,Groundhog Day (1993),0
66927,506,202,5,874873374,Groundhog Day (1993),0
67569,922,202,5,891448115,Groundhog Day (1993),0
67646,665,202,3,884294612,Groundhog Day (1993),0
68490,919,202,3,875373582,Groundhog Day (1993),0
68598,542,202,3,886532314,Groundhog Day (1993),0
69155,934,202,5,891193132,Groundhog Day (1993),0
69242,711,202,4,879993194,Groundhog Day (1993),0
70130,889,202,3,880178773,Groundhog Day (1993),0
70192,554,202,4,876232956,Groundhog Day (1993),0
70378,622,202,4,882670252,Groundhog Day (1993),0
70607,846,202,5,883949594,Groundhog Day (1993),0
71326,913,202,4,880825052,Groundhog Day (1993),0
72269,881,202,4,876537825,Groundhog Day (1993),0
72474,924,202,4,886760020,Groundhog Day (1993),0
72484,623,202,1,891034620,Groundhog Day (1993),0
72738,343,202,4,876406256,Groundhog Day (1993),0
72784,777,202,5,875980669,Groundhog Day (1993),0
73583,269,202,2,891450405,Groundhog Day (1993),0
73601,394,202,5,880888245,Groundhog Day (1993),0
74630,579,202,5,880952270,Groundhog Day (1993),0
75407,786,202,4,882843812,Groundhog Day (1993),0
75573,745,202,3,880123486,Groundhog Day (1993),0
75666,774,202,5,888555964,Groundhog Day (1993),0
75914,504,202,3,887909347,Groundhog Day (1993),0
76176,871,202,4,888193385,Groundhog Day (1993),0
76292,16,202,5,877724726,Groundhog Day (1993),0
76517,907,202,5,880160204,Groundhog Day (1993),0
76901,577,202,4,880474787,Groundhog Day (1993),0
76931,805,202,2,881696729,Groundhog Day (1993),0
77406,864,202,5,888887354,Groundhog Day (1993),0
78332,682,202,4,888521413,Groundhog Day (1993),0
79213,698,202,3,886367775,Groundhog Day (1993),0
79685,833,202,4,875133924,Groundhog Day (1993),0
79937,848,202,5,887043040,Groundhog Day (1993),0
80050,435,202,4,884131901,Groundhog Day (1993),0
80306,479,202,4,879461567,Groundhog Day (1993),0
80948,921,202,4,884673891,Groundhog Day (1993),0
81236,710,202,3,882063793,Groundhog Day (1993),0
81332,326,202,4,879875724,Groundhog Day (1993),0
81530,361,202,3,879440941,Groundhog Day (1993),0
81748,899,202,4,884122419,Groundhog Day (1993),0
81772,896,202,2,887159464,Groundhog Day (1993),0
82150,638,202,3,876695819,Groundhog Day (1993),0
82314,481,202,4,885829240,Groundhog Day (1993),0
82416,883,202,4,891694312,Groundhog Day (1993),0
82470,887,202,5,881379346,Groundhog Day (1993),0
83278,840,202,5,891204322,Groundhog Day (1993),0
83715,453,202,4,877553999,Groundhog Day (1993),0
84554,700,202,3,884493899,Groundhog Day (1993),0
85822,523,202,4,883702054,Groundhog Day (1993),0
86075,734,202,5,891022684,Groundhog Day (1993),0
86199,823,202,4,878438672,Groundhog Day (1993),0
86604,790,202,3,885156904,Groundhog Day (1993),0
86713,870,202,3,879714181,Groundhog Day (1993),0
87153,749,202,5,878847461,Groundhog Day (1993),0
87502,612,202,2,875325221,Groundhog Day (1993),0
87578,539,202,5,879788405,Groundhog Day (1993),0
87691,528,202,5,886101846,Groundhog Day (1993),0
87957,747,202,4,888733047,Groundhog Day (1993),0
88697,882,202,4,879876806,Groundhog Day (1993),0
89551,877,202,4,882677936,Groundhog Day (1993),0
89653,315,202,3,879821037,Groundhog Day (1993),0
90116,647,202,4,876534275,Groundhog Day (1993),0
90179,250,202,4,878090253,Groundhog Day (1993),0
