,user_id,movie_id,y_true,y_pred_naive,y_pred_average,y_pred_euc_sim,y_pred_cosine_sim
4256,442,150,4,3,3.8,3.7940851495363446,3.8189058804024874
4257,292,150,4,3,3.8,3.7912456506645626,3.792258850910155
4258,357,150,4,3,3.8,3.7911969823236777,3.7901286692583693
4259,222,150,3,3,3.8,3.799374415485679,3.83411800205308
4260,905,150,4,3,3.8,3.7957881478607027,3.7585874460008135
4261,778,150,3,3,3.8,3.796803810000012,3.8055243501912606
4262,663,150,5,3,3.8,3.7904021660059715,3.7872840922624675
4263,874,150,4,3,3.8,3.805139308812106,3.787069932419276
4264,867,150,5,3,3.8,3.790033400782543,3.7646928724069824
4265,343,150,4,3,3.8,3.788578747760348,3.762565551437461
4266,669,150,3,3,3.8,3.789476286580096,3.7655732306775733
4267,456,150,4,3,3.8,3.791347769305695,3.7806173816553668
4268,805,150,5,3,3.8,3.7965112499795426,3.827505161594588
4269,916,150,4,3,3.8,3.798685444820241,3.831515176731634
4270,723,150,3,3,3.8,3.806541232213513,3.82311861519483
4271,758,150,5,3,3.8,3.796771540941377,3.799737039575717
4272,345,150,5,3,3.8,3.795613499033068,3.824077669347222
4273,473,150,5,3,3.8,3.804848824492636,3.850516813879371
4274,32,151,3,3,3.632183908045977,3.583380321942376,3.714699790760304
4275,215,151,5,3,3.632183908045977,3.6020644037147167,3.6797854112145267
4276,234,151,3,3,3.632183908045977,3.620470365440692,3.6694206749765046
4277,17,151,4,3,3.632183908045977,3.5643384611942674,3.63925891557366
4278,298,151,3,3,3.632183908045977,3.6018624630092555,3.6295679233646836
4279,1,151,4,3,3.632183908045977,3.610936813283189,3.678962037983068
4280,84,151,4,3,3.632183908045977,3.585949025111402,3.5833730398048647
4281,378,151,3,3,3.632183908045977,3.6209057218671865,3.66720276510968
4282,128,151,3,3,3.632183908045977,3.611593172417031,3.676623719248309
4283,323,151,4,3,3.632183908045977,3.5949659888389083,3.6507229134645107
4284,203,151,4,3,3.632183908045977,3.5771286128323707,3.6292449152771495
4285,71,151,1,3,3.632183908045977,3.582551997298319,3.6813563391004855
4286,244,151,5,3,3.632183908045977,3.6176296797456144,3.6892016451435494
4287,289,151,2,3,3.632183908045977,3.561358510151105,3.5401438715922113
4288,56,151,4,3,3.632183908045977,3.611214937958825,3.678902626539659
4289,387,151,3,3,3.632183908045977,3.620287066174524,3.696397633930918
4290,501,151,4,3,3.632183908045977,3.5919536467110045,3.658018616654618
4291,429,151,5,3,3.632183908045977,3.627216369886145,3.6872025429539743
4292,52,151,5,3,3.632183908045977,3.5860492034575917,3.612864980133118
4293,357,151,5,3,3.632183908045977,3.5923116151662615,3.593258929672753
4294,537,151,2,3,3.632183908045977,3.6210678408274846,3.683144120811863
4295,334,151,4,3,3.632183908045977,3.6217781572101893,3.6801318477463223
4296,484,151,4,3,3.632183908045977,3.60374134414395,3.6521419925236875
4297,498,151,4,3,3.632183908045977,3.60705774522841,3.724247182282405
4298,5,151,3,3,3.632183908045977,3.6015902329483516,3.686487283591263
4299,297,151,3,3,3.632183908045977,3.612347796410181,3.6922432043735016
4300,54,151,2,3,3.632183908045977,3.59083812943814,3.6516186761366196
4301,532,151,5,3,3.632183908045977,3.619789678369455,3.6848853836816486
4302,621,151,5,3,3.632183908045977,3.6031288540495416,3.652258823730454
4303,521,151,3,3,3.632183908045977,3.599199830729974,3.6745877478100555
4304,525,151,5,3,3.632183908045977,3.5788363066192863,3.6119871246413973
4305,577,151,4,3,3.632183908045977,3.61031684936279,3.680720934469029
4306,606,151,5,3,3.632183908045977,3.618822928376576,3.675768772780712
4307,42,151,4,3,3.632183908045977,3.607715782815015,3.659574443455509
4308,666,151,2,3,3.632183908045977,3.61368801392875,3.652919043171218
4309,582,151,4,3,3.632183908045977,3.581418747584708,3.6213870165202557
4310,833,151,4,3,3.632183908045977,3.617708347969846,3.7151567024522754
4311,59,151,5,3,3.632183908045977,3.6271326657881904,3.690385459700513
4312,493,151,3,3,3.632183908045977,3.604694269480816,3.646724187482745
4313,416,151,3,3,3.632183908045977,3.6291306725495622,3.674848688857869
4314,654,151,4,3,3.632183908045977,3.6039292643434835,3.666048194115244
4315,922,151,5,3,3.632183908045977,3.6039276114877667,3.6850392838681008
4316,403,151,4,3,3.632183908045977,3.577354623110541,3.5710549852611466
4317,500,151,3,3,3.632183908045977,3.613194908046954,3.6797595042955518
4318,597,151,4,3,3.632183908045977,3.5791891844687798,3.6130545760087585
4319,885,151,4,3,3.632183908045977,3.589295210155519,3.66274017039832
4320,109,151,5,3,3.632183908045977,3.6130467010004046,3.672598556368971
4321,399,151,2,3,3.632183908045977,3.6142147829428457,3.685753426791235
4322,348,151,3,3,3.632183908045977,3.5842213954075177,3.6135257256792213
4323,497,151,3,3,3.632183908045977,3.6141568333561676,3.6834990376333896
4324,878,151,1,3,3.632183908045977,3.6044143287727235,3.6874534872219935
4325,847,151,4,3,3.632183908045977,3.603764147273575,3.6988514350732418
4326,854,151,4,3,3.632183908045977,3.609147779713048,3.6691464229827573
4327,933,151,4,3,3.632183908045977,3.5936013555671398,3.662212489585067
4328,417,151,5,3,3.632183908045977,3.6230242203969683,3.697311819690867
4329,789,151,2,3,3.632183908045977,3.577468971136448,3.702842321895311
4330,913,151,4,3,3.632183908045977,3.6083677621532346,3.719920055940426
4331,680,151,5,3,3.632183908045977,3.581690588199549,3.684988185804928
4332,648,151,2,3,3.632183908045977,3.6173289880228583,3.6703965601870254
4333,882,151,5,3,3.632183908045977,3.6050961181043943,3.6511231425600585
4334,859,151,2,3,3.632183908045977,3.5846308772067363,3.676616926568183
4335,869,151,5,3,3.632183908045977,3.5723626191033397,3.62783136239403
4336,548,151,1,3,3.632183908045977,3.603459630242608,3.627199032391655
4337,549,151,3,3,3.632183908045977,3.559656884380201,3.5531694343236904
4338,346,151,4,3,3.632183908045977,3.6063310885694837,3.675278460181458
4339,325,152,4,3,3.707692307692308,3.68388262153542,3.721972104894316
4340,387,152,1,3,3.707692307692308,3.6926595498283135,3.725748187639126
4341,210,152,5,3,3.707692307692308,3.691289584810964,3.7470113467457877
4342,18,152,3,3,3.707692307692308,3.6942263505512,3.7293845878484086
4343,385,152,3,3,3.707692307692308,3.6923280508647403,3.740022190174988
4344,389,152,4,3,3.707692307692308,3.6917245429638497,3.724927454695002
4345,458,152,5,3,3.707692307692308,3.690081089568818,3.743946745946154
4346,527,152,2,3,3.707692307692308,3.685384611190764,3.7214573694494657
4347,313,152,3,3,3.707692307692308,3.689729466355411,3.7141669914687467
4348,643,152,4,3,3.707692307692308,3.691510752852934,3.7351437261594116
4349,704,152,2,3,3.707692307692308,3.678547977567123,3.6981004928847447
4350,747,152,3,3,3.707692307692308,3.6965831664442317,3.7277190238540396
4351,655,152,3,3,3.707692307692308,3.700748438312554,3.7416684475204547
4352,13,152,5,3,3.707692307692308,3.7048236461996993,3.7387536130637624
4353,896,152,3,3,3.707692307692308,3.691423624851412,3.7233130732355413
4354,650,152,3,3,3.707692307692308,3.6921966618525635,3.725881097661616
4355,785,152,4,3,3.707692307692308,3.6699964386497137,3.6804224634505998
4356,312,153,2,3,3.796954314720812,3.783770763668544,3.8019674631312346
4357,222,153,4,3,3.796954314720812,3.785720337110423,3.824040861748561
4358,326,153,4,3,3.796954314720812,3.7780058732961814,3.814167433467598
4359,19,153,4,3,3.796954314720812,3.7582163932242256,3.8514393211076876
4360,269,153,3,3,3.796954314720812,3.783190297201693,3.81041535737441
4361,5,153,5,3,3.796954314720812,3.7729281256455427,3.83570396190322
4362,236,153,2,3,3.796954314720812,3.7699205107025406,3.8030147140698647
4363,307,153,5,3,3.796954314720812,3.7751719423047976,3.8411508373420062
4364,334,153,4,3,3.796954314720812,3.783824175540096,3.801645990948793
4365,216,153,4,3,3.796954314720812,3.772249983738794,3.8193867387833396
4366,370,153,2,3,3.796954314720812,3.7654471595738688,3.810310471537222
4367,521,153,4,3,3.796954314720812,3.7683321402264633,3.814541897522058
4368,313,153,3,3,3.796954314720812,3.783177408528003,3.812366485974544
4369,97,153,5,3,3.796954314720812,3.7685431483236917,3.834997790607106
4370,447,153,4,3,3.796954314720812,3.77275575820604,3.8238088900551674
4371,198,153,4,3,3.796954314720812,3.7738977277575154,3.810913067365107
4372,87,153,5,3,3.796954314720812,3.7811738460784605,3.83758674701473
4373,152,153,4,3,3.796954314720812,3.779395304422007,3.856824510060131
4374,235,153,4,3,3.796954314720812,3.7703483312160233,3.7976919358708883
4375,727,153,4,3,3.796954314720812,3.7813503016868655,3.8233752027935837
4376,6,153,4,3,3.796954314720812,3.780759483596486,3.816647095286992
4377,777,153,1,3,3.796954314720812,3.763757691822292,3.84526194652817
4378,58,153,5,3,3.796954314720812,3.775657622113484,3.807259934953632
4379,639,153,3,3,3.796954314720812,3.770432247065837,3.8031795556756194
4380,406,153,3,3,3.796954314720812,3.7840878892675622,3.8016511083795494
4381,738,153,4,3,3.796954314720812,3.776110610490127,3.82076739793432
4382,1,153,3,3,3.796954314720812,3.7777436354110145,3.8154282029788638
4383,605,153,4,3,3.796954314720812,3.7666459618649695,3.7942837737041915
4384,23,153,4,3,3.796954314720812,3.777661989312799,3.834969064938939
4385,244,153,4,3,3.796954314720812,3.7833989173358304,3.8278395398254466
4386,125,153,2,3,3.796954314720812,3.7752519347658224,3.810650917109521
4387,795,153,3,3,3.796954314720812,3.7747099306094634,3.8504250544522582
4388,442,153,3,3,3.796954314720812,3.768254658046363,3.808189134668576
4389,407,153,4,3,3.796954314720812,3.7870592911389926,3.8383469782667583
4390,484,153,5,3,3.796954314720812,3.776553450837922,3.8270317038498827
4391,757,153,3,3,3.796954314720812,3.7707659371818822,3.7991075931401785
4392,796,153,5,3,3.796954314720812,3.7874238550694117,3.806681718160713
4393,373,153,5,3,3.796954314720812,3.785291916796757,3.8241135749489525
4394,71,153,4,3,3.796954314720812,3.7608597756074835,3.8210236463598544
4395,843,153,3,3,3.796954314720812,3.771671512422521,3.8148845393971156
4396,452,153,4,3,3.796954314720812,3.780612172208362,3.82069401820599
4397,888,153,4,3,3.796954314720812,3.757182273792651,3.8472207988726224
4398,363,153,3,3,3.796954314720812,3.780608847052902,3.8056372959849853
4399,492,153,4,3,3.796954314720812,3.760823072543267,3.7922773992133703
4400,10,153,4,3,3.796954314720812,3.7804914111013974,3.8131160697697095
4401,387,153,4,3,3.796954314720812,3.785530462766477,3.822358194600579
4402,934,153,5,3,3.796954314720812,3.781286452429477,3.837975455056724
4403,751,153,4,3,3.796954314720812,3.774590691247196,3.8011363114443206
4404,932,153,4,3,3.796954314720812,3.7839455671232494,3.8157567399787324
4405,638,153,3,3,3.796954314720812,3.7622051108409744,3.7982532606113115
4406,286,154,4,3,3.7753623188405796,3.765738246895275,3.821787418915006
4407,18,154,4,3,3.7753623188405796,3.75590943785139,3.7558912908495827
4408,109,154,2,3,3.7753623188405796,3.757304014585477,3.8044051958573415
4409,87,154,4,3,3.7753623188405796,3.750998109931792,3.772139898449227
4410,307,154,5,3,3.7753623188405796,3.74634378540409,3.783038193872903
4411,305,154,4,3,3.7753623188405796,3.7606567114127603,3.8133224773700447
4412,339,154,4,3,3.7753623188405796,3.7651870641900884,3.809960625170713
4413,409,154,5,3,3.7753623188405796,3.755500399098798,3.784913795209296
4414,158,154,4,3,3.7753623188405796,3.753817523775891,3.789610890028671
4415,363,154,4,3,3.7753623188405796,3.759503244373832,3.8004578808454967
4416,276,154,4,3,3.7753623188405796,3.7719550314085986,3.8180205578076873
4417,401,154,1,3,3.7753623188405796,3.746813631229112,3.7732788426791695
4418,488,154,3,3,3.7753623188405796,3.7436018906405697,3.752408069518054
4419,80,154,3,3,3.7753623188405796,3.740944210152171,3.7501549475219305
4420,393,154,2,3,3.7753623188405796,3.7636372693865905,3.7916686247559266
4421,417,154,4,3,3.7753623188405796,3.768960721495746,3.830939969013786
4422,523,154,4,3,3.7753623188405796,3.751810092240381,3.7903569496660325
4423,566,154,3,3,3.7753623188405796,3.7473278723880084,3.78295315041272
4424,56,154,2,3,3.7753623188405796,3.7524963643787985,3.7874342915290544
4425,73,154,5,3,3.7753623188405796,3.748431568806698,3.8339512730223135
4426,588,154,4,3,3.7753623188405796,3.7587180122300934,3.8067760442683807
4427,508,154,5,3,3.7753623188405796,3.7533130279024816,3.828939802618173
4428,650,154,3,3,3.7753623188405796,3.757483641755838,3.783714174703203
4429,625,154,3,3,3.7753623188405796,3.7453459978104173,3.7820747129663137
4430,299,154,4,3,3.7753623188405796,3.7571106666436007,3.7874450124833134
4431,343,154,5,3,3.7753623188405796,3.7621271363584663,3.807310186108553
4432,334,154,4,3,3.7753623188405796,3.76197077259259,3.7910684610911414
4433,844,154,3,3,3.7753623188405796,3.7411870373698584,3.7790884180060513
4434,773,154,5,3,3.7753623188405796,3.7566841164408555,3.8554364068350115
4435,653,154,3,3,3.7753623188405796,3.7527050577216516,3.79343026760952
4436,618,154,3,3,3.7753623188405796,3.751247412722531,3.783204219177836
4437,868,154,3,3,3.7753623188405796,3.7514083051571974,3.795396108401365
4438,738,154,3,3,3.7753623188405796,3.7489277826226766,3.7803772619833254
4439,495,154,4,3,3.7753623188405796,3.7621414325984133,3.7968459246376174
4440,406,154,5,3,3.7753623188405796,3.760875236303402,3.777907291135395
4441,102,154,3,3,3.7753623188405796,3.748896389000119,3.7949958621111315
4442,16,155,3,3,3.051282051282051,3.050639312069358,2.9955821903319366
4443,270,155,5,3,3.051282051282051,3.0542658552514377,3.034955439575509
4444,291,155,3,3,3.051282051282051,3.042652201206426,2.962821719325689
4445,378,155,4,3,3.051282051282051,3.0513546382991072,3.0420882271696588
4446,314,155,5,3,3.051282051282051,3.071474522277316,3.182521332610693
4447,193,155,4,3,3.051282051282051,3.0702190245657635,3.0966005003250188
4448,727,155,3,3,3.051282051282051,3.0398668315495434,2.9648042946466435
4449,650,155,2,3,3.051282051282051,3.0364705075190317,2.971403587005466
4450,145,155,2,3,3.051282051282051,3.047355640793057,2.9976953688586536
4451,566,155,2,3,3.051282051282051,3.0529127787547488,2.9770242579066166
4452,823,155,3,3,3.051282051282051,3.0329677430882835,2.928191181365265
4453,796,155,5,3,3.051282051282051,3.0485251759303797,3.0328670554228885
4454,246,155,1,3,3.051282051282051,3.04624247313711,2.951870022281001
4455,429,155,2,3,3.051282051282051,3.03027691714655,2.9595601095473123
4456,223,155,5,3,3.051282051282051,3.0786086388218115,3.1659431394666426
4457,588,155,5,3,3.051282051282051,3.0597533273442528,3.077764651467474
4458,892,155,2,3,3.051282051282051,3.0385795352219236,2.96906964568052
4459,932,155,3,3,3.051282051282051,3.032843504225,2.899505190724135
4460,756,155,4,3,3.051282051282051,3.0658203258226995,3.0212998965286335
4461,659,155,3,3,3.051282051282051,3.046777961031136,3.001269745730015
4462,7,156,5,3,3.940677966101695,3.9396111069732545,3.8907903001383626
4463,207,156,2,3,3.940677966101695,3.9564180339391672,3.93549258315818
4464,270,156,5,3,3.940677966101695,3.9564737344792364,3.951540376927685
4465,276,156,5,3,3.940677966101695,3.9501768713426966,3.9524832261496847
4466,279,156,4,3,3.940677966101695,3.9483885261180656,3.9159345063672095
4467,301,156,4,3,3.940677966101695,3.9495161852757334,3.917258508543012
4468,114,156,4,3,3.940677966101695,3.9634664627728693,3.8686000843848793
4469,234,156,2,3,3.940677966101695,3.9400687608806955,3.8740194295179915
4470,145,156,5,3,3.940677966101695,3.958417301457882,3.9883413809613946
4471,292,156,5,3,3.940677966101695,3.958862321915752,3.9316031796256823
4472,521,156,4,3,3.940677966101695,3.965688509347581,3.9634555238835043
4473,442,156,4,3,3.940677966101695,3.966580974256347,3.9671915675727285
4474,23,156,3,3,3.940677966101695,3.9555848259309774,3.917161637770369
4475,551,156,5,3,3.940677966101695,3.9510667687603354,3.953774321785934
4476,747,156,3,3,3.940677966101695,3.944602367446425,3.9042418126942295
4477,222,156,4,3,3.940677966101695,3.9537133522509684,3.949353984799728
4478,347,156,5,3,3.940677966101695,3.960105120215115,3.963779940017302
4479,622,156,5,3,3.940677966101695,3.9570809924079424,3.9383282736299776
4480,53,156,4,3,3.940677966101695,3.97423609139007,3.98330543734384
4481,727,156,4,3,3.940677966101695,3.9549214022419923,3.9401193138053725
4482,737,156,5,3,3.940677966101695,3.9740366026850378,4.007337881387067
4483,92,156,4,3,3.940677966101695,3.9554060881716984,3.959956075605442
4484,682,156,5,3,3.940677966101695,3.9515149964242338,3.9399611082600505
4485,933,156,4,3,3.940677966101695,3.970592619576612,3.978193264240119
4486,868,156,3,3,3.940677966101695,3.9612882751518144,3.951285791059293
4487,606,156,4,3,3.940677966101695,3.952124301492221,3.934958970723916
4488,566,156,4,3,3.940677966101695,3.9589661792357913,3.9165989400461783
4489,41,156,4,3,3.940677966101695,3.9623037972775426,3.881257854832237
4490,867,156,5,3,3.940677966101695,3.958381710581787,3.92040125538097
4491,916,156,5,3,3.940677966101695,3.9570727160201757,3.960304858064855
4492,234,157,2,3,3.772277227722772,3.7620133768245934,3.804764705224848
4493,124,157,2,3,3.772277227722772,3.7073080623733996,3.6883392402508073
4494,312,157,1,3,3.772277227722772,3.755931202140341,3.786365087569407
4495,401,157,3,3,3.772277227722772,3.7447460896202296,3.8192687684513036
4496,399,157,3,3,3.772277227722772,3.7548899740553505,3.8287187056095973
4497,450,157,3,3,3.772277227722772,3.7692761244452124,3.800742450353941
4498,435,157,4,3,3.772277227722772,3.759190970535607,3.7924810942967664
4499,566,157,5,3,3.772277227722772,3.740030201822339,3.803277601127771
4500,551,157,4,3,3.772277227722772,3.771467896549141,3.841579137196153
4501,499,157,3,3,3.772277227722772,3.738090954473885,3.7797805151483934
4502,682,157,4,3,3.772277227722772,3.759425291270135,3.8090993300647256
4503,313,157,3,3,3.772277227722772,3.7559292444783354,3.8010333032918213
4504,224,157,4,3,3.772277227722772,3.7415023661700553,3.8616597051869648
4505,746,157,4,3,3.772277227722772,3.7234635856972735,3.7640814600300527
4506,835,157,4,3,3.772277227722772,3.739775469857344,3.789724167459582
4507,804,157,4,3,3.772277227722772,3.759877926485164,3.784293502500835
4508,806,157,3,3,3.772277227722772,3.7450180181887807,3.8073776693706796
4509,763,157,4,3,3.772277227722772,3.736800360747686,3.7831618847484543
4510,749,157,3,3,3.772277227722772,3.757637153185042,3.7972153492676517
4511,727,157,3,3,3.772277227722772,3.7513666290563563,3.8019537144190516
4512,156,157,4,3,3.772277227722772,3.725990838422846,3.8441130323009762
4513,664,157,3,3,3.772277227722772,3.753242211060146,3.831133725345862
4514,903,157,4,3,3.772277227722772,3.7452805361402945,3.829240896226268
4515,711,157,3,3,3.772277227722772,3.751757482745382,3.796640470435313
4516,406,157,3,3,3.772277227722772,3.7605118438998764,3.8063279704296367
4517,892,157,5,3,3.772277227722772,3.7538777740704443,3.7915357828279936
4518,130,158,5,3,2.4791666666666665,2.4753347386358016,2.45224951626712
4519,398,158,3,3,2.4791666666666665,2.4896439207993346,2.516289898910791
4520,56,158,3,3,2.4791666666666665,2.4777137395301456,2.458299656511361
4521,295,158,4,3,2.4791666666666665,2.479632900007656,2.4722760073720766
4522,416,158,3,3,2.4791666666666665,2.4784743966624774,2.467697555348245
4523,447,158,3,3,2.4791666666666665,2.476989230223548,2.4493824717735806
4524,222,158,3,3,2.4791666666666665,2.4750956022516792,2.4600880683923902
4525,16,158,4,3,2.4791666666666665,2.4821172307831256,2.4841901664907855
4526,406,158,2,3,2.4791666666666665,2.4811814973096626,2.4830619207277413
4527,843,158,2,3,2.4791666666666665,2.4734691368483377,2.43272581211327
4528,682,158,2,3,2.4791666666666665,2.474836018443131,2.456293448687359
4529,690,158,4,3,2.4791666666666665,2.48824025307578,2.522378508163954
4530,280,159,4,3,3.234567901234568,3.240717881090219,3.234045029698824
4531,301,159,3,3,3.234567901234568,3.2374387672861995,3.220125875488318
4532,303,159,3,3,3.234567901234568,3.2303680325475717,3.2019809499239784
4533,374,159,4,3,3.234567901234568,3.250718626904806,3.291067761232461
4534,295,159,4,3,3.234567901234568,3.2295663112124093,3.1532568288891363
4535,276,159,3,3,3.234567901234568,3.230758984586777,3.19757615924595
4536,62,159,3,3,3.234567901234568,3.229560351831794,3.164867104206117
4537,655,159,3,3,3.234567901234568,3.2288125599340454,3.1765798161476546
4538,416,159,1,3,3.234567901234568,3.2346737931883025,3.217614604226162
4539,521,159,3,3,3.234567901234568,3.2451416302357248,3.222584382226307
4540,833,159,2,3,3.234567901234568,3.2326544675827287,3.182991333560788
4541,896,159,2,3,3.234567901234568,3.2316587918333215,3.1985678514406786
4542,664,159,3,3,3.234567901234568,3.229331064691858,3.143737663504463
4543,693,159,4,3,3.234567901234568,3.2435907810440288,3.215206297782733
4544,886,159,2,3,3.234567901234568,3.234029937242789,3.1959756798050565
4545,877,159,4,3,3.234567901234568,3.2462545489854127,3.2176955522239545
4546,804,159,4,3,3.234567901234568,3.2273186504887748,3.183645615607796
4547,193,159,4,3,3.234567901234568,3.250506755098299,3.259497907433462
4548,892,159,4,3,3.234567901234568,3.2299713944176673,3.1814715765980885
4549,633,159,4,3,3.234567901234568,3.2604221208306305,3.2843046207613584
4550,301,160,2,3,3.574074074074074,3.552158826226889,3.545945015166956
4551,222,160,1,3,3.574074074074074,3.556064830582362,3.56257311675696
4552,297,160,1,3,3.574074074074074,3.5516036480606488,3.5738202810664434
4553,339,160,5,3,3.574074074074074,3.5539151265124493,3.5470560424722875
4554,498,160,5,3,3.574074074074074,3.551711145649692,3.58486618251627
4555,487,160,4,3,3.574074074074074,3.5452521037888465,3.5116869424174464
4556,276,160,4,3,3.574074074074074,3.572791913953321,3.6083567678051507
4557,716,160,2,3,3.574074074074074,3.548269996283867,3.5187983385639874
4558,889,160,4,3,3.574074074074074,3.5572820131955356,3.5688765715514115
4559,378,160,2,3,3.574074074074074,3.555035392683783,3.541210140319179
4560,543,160,3,3,3.574074074074074,3.5519381274514488,3.5601881207644097
4561,650,160,3,3,3.574074074074074,3.5542069781453307,3.557610679132734
4562,655,160,3,3,3.574074074074074,3.5648489395420184,3.571612676218185
4563,835,160,3,3,3.574074074074074,3.541181657036251,3.507768326871136
4564,177,160,4,3,3.574074074074074,3.5485824472384975,3.5781655252510136
4565,290,161,4,3,3.534090909090909,3.5427090521293403,3.5547121904477144
4566,234,161,3,3,3.534090909090909,3.525848448689081,3.4724234306936643
4567,130,161,4,3,3.534090909090909,3.54098702456394,3.570353777491058
4568,91,161,3,3,3.534090909090909,3.537983259678149,3.5318563356015886
4569,188,161,3,3,3.534090909090909,3.541158056819309,3.5478996682902046
4570,269,161,1,3,3.534090909090909,3.518754943742984,3.4200536371175474
4571,87,161,5,3,3.534090909090909,3.5390032996841208,3.5417464197353854
4572,380,161,2,3,3.534090909090909,3.5327677085258458,3.4905048323800587
4573,455,161,4,3,3.534090909090909,3.5413738651563547,3.5572233072163866
4574,374,161,5,3,3.534090909090909,3.54480906131595,3.580423065413092
4575,435,161,3,3,3.534090909090909,3.5327014837725788,3.5168160369777155
4576,478,161,3,3,3.534090909090909,3.539856758707789,3.5412499533160293
4577,23,161,2,3,3.534090909090909,3.529433225455223,3.476781651055042
4578,416,161,4,3,3.534090909090909,3.5378578141950245,3.549177104339464
4579,106,161,3,3,3.534090909090909,3.540177508129275,3.543965093428132
4580,638,161,4,3,3.534090909090909,3.538449829319522,3.524416407938857
4581,401,161,2,3,3.534090909090909,3.5383252102914415,3.530952651629629
4582,660,161,1,3,3.534090909090909,3.530144666877994,3.491334118272295
4583,109,161,3,3,3.534090909090909,3.543231844596853,3.5640383655140413
4584,566,161,4,3,3.534090909090909,3.5343784919962333,3.503871184918253
4585,543,161,4,3,3.534090909090909,3.5284800762977984,3.474114732961954
4586,379,161,2,3,3.534090909090909,3.525916803128671,3.472308640026351
4587,158,161,2,3,3.534090909090909,3.53380772414637,3.507132151072212
4588,756,161,3,3,3.534090909090909,3.540428354560387,3.5452696901690888
4589,632,161,3,3,3.534090909090909,3.5434249140593117,3.5576127273057523
4590,826,161,3,3,3.534090909090909,3.543121508833643,3.5700597793889712
4591,346,161,3,3,3.534090909090909,3.541174469092799,3.5509844776889548
4592,577,161,5,3,3.534090909090909,3.5426856316236908,3.5658999215899425
4593,864,161,4,3,3.534090909090909,3.5377183069307905,3.5390252991352673
4594,727,161,4,3,3.534090909090909,3.5401925507183085,3.550733240277405
4595,897,161,5,3,3.534090909090909,3.538872638755325,3.542911130192961
4596,807,161,4,3,3.534090909090909,3.5381733529393373,3.5408336217486864
4597,847,161,2,3,3.534090909090909,3.5357477951090335,3.5128857612284925
4598,653,161,4,3,3.534090909090909,3.5349504723742395,3.520831329396374
4599,901,161,5,3,3.534090909090909,3.5438462551123284,3.573836387369706
4600,751,161,2,3,3.534090909090909,3.533553227958712,3.5085525917648543
4601,943,161,4,3,3.534090909090909,3.5414372311542803,3.556380179195614
4602,823,161,3,3,3.534090909090909,3.5311234003497294,3.4964447356288746
4603,868,161,2,3,3.534090909090909,3.528433775863777,3.4739941910213576
4604,532,161,5,3,3.534090909090909,3.5380495569031356,3.5509231354251565
4605,843,161,2,3,3.534090909090909,3.5308990882858993,3.4956938178036774
4606,466,161,2,3,3.534090909090909,3.5427660723017205,3.569796386878006
4607,889,161,4,3,3.534090909090909,3.525048436143629,3.466396487297822
4608,885,161,4,3,3.534090909090909,3.5428409488596095,3.569838819945373
4609,161,162,2,3,3.611764705882353,3.596184585905164,3.6482890993097112
4610,374,162,2,3,3.611764705882353,3.58998080968173,3.535348877509412
4611,109,162,2,3,3.611764705882353,3.581771896092275,3.504567452485726
4612,429,162,4,3,3.611764705882353,3.5939625057941282,3.572663877883838
4613,401,162,5,3,3.611764705882353,3.6063861074148673,3.66594977439429
4614,239,162,5,3,3.611764705882353,3.599871423006315,3.6060538704289526
4615,308,162,4,3,3.611764705882353,3.6005415762619437,3.5915916461132142
4616,655,162,3,3,3.611764705882353,3.607647978005548,3.63219327129576
4617,573,162,4,3,3.611764705882353,3.5992135189280097,3.688142424133989
4618,23,162,3,3,3.611764705882353,3.589738601391578,3.5615380696294148
4619,454,162,3,3,3.611764705882353,3.6013669869770166,3.6282191654053086
4620,664,162,4,3,3.611764705882353,3.5968650371044446,3.6036307117697044
4621,848,162,2,3,3.611764705882353,3.59665217804977,3.5912365333910574
4622,639,162,3,3,3.611764705882353,3.603866634122919,3.672062358624856
4623,561,162,3,3,3.611764705882353,3.595875333347481,3.5849177326318937
4624,666,162,4,3,3.611764705882353,3.600128584779903,3.6041741580396827
4625,538,162,3,3,3.611764705882353,3.591013307905941,3.572756802157277
4626,716,162,4,3,3.611764705882353,3.603439579951238,3.6130241303759063
4627,551,162,5,3,3.611764705882353,3.5953206783018534,3.571362802406214
4628,234,162,3,3,3.611764705882353,3.6080152513012718,3.6300112079238667
4629,85,162,2,3,3.611764705882353,3.6052331357006993,3.625540634412148
4630,279,163,5,3,3.506849315068493,3.4975645634513133,3.4607153254806855
4631,268,163,2,3,3.506849315068493,3.4943622752768184,3.4749870302382537
4632,263,163,5,3,3.506849315068493,3.498649924959386,3.5020195636943425
4633,151,163,4,3,3.506849315068493,3.5030295521285537,3.5053102009717776
4634,561,163,3,3,3.506849315068493,3.498817586958805,3.491515846871217
4635,347,163,4,3,3.506849315068493,3.4959699487284257,3.4823681914479527
4636,530,163,3,3,3.506849315068493,3.495612309284687,3.4895635448955944
4637,481,163,4,3,3.506849315068493,3.49998575354496,3.531664648381296
4638,307,163,3,3,3.506849315068493,3.501634481483264,3.526274998457506
4639,716,163,4,3,3.506849315068493,3.4958439366313567,3.479156825644964
4640,379,163,4,3,3.506849315068493,3.4960236632304635,3.4787993958249603
4641,758,163,5,3,3.506849315068493,3.497107810350557,3.4667445454183206
4642,601,163,4,3,3.506849315068493,3.4992494196125383,3.515183461973192
